weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,Karlen-pypm,inc case,2,PL,0.01,0.25,0.83,1,0.08,6,1,Poland
All,LANL-GrowthRate,inc case,2,PL,0.64,0.34,0.54,0.96,-0.21,24,1,Poland
All,MOCOS-agent1,inc case,2,PL,0.3,0.21,0.6,0.92,0.06,25,1,Poland
All,MUNI-ARIMA,inc case,2,PL,0.04,0.57,1,1,-0.05,17,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,2,PL,0.06,0.34,0.41,0.88,-0.13,17,1,Poland
All,RobertWalraven-ESG,inc case,2,PL,0.76,0.82,0.68,0.76,0.01,25,1,Poland
All,USC-SIkJalpha,inc case,2,PL,0.79,0.59,0.24,0.36,0.04,25,1,Poland
All,UVA-Ensemble,inc case,2,PL,1.14,NA,0.48,0.8,NA,25,1,Poland
All,epiforecasts-EpiExpert,inc case,2,PL,0.64,0.41,0.25,0.75,0.3,24,1,Poland
All,epiforecasts-EpiNow2,inc case,2,PL,0.46,0.31,0.44,0.88,-0.09,25,1,Poland
All,EuroCOVIDhub-baseline,inc case,3,PL,1,1,0.58,0.75,0.25,24,1,Poland
All,EuroCOVIDhub-ensemble,inc case,3,PL,0.9,0.47,0.38,0.71,0.41,24,1,Poland
All,IEM_Health-CovidProject,inc case,3,PL,1.76,0.9,0.29,0.46,0.2,24,1,Poland
All,ILM-EKF,inc case,3,PL,1.08,0.46,0.5,0.83,-0.05,24,1,Poland
All,ITWW-county_repro,inc case,3,PL,1.37,0.69,0.25,0.58,0.62,24,1,Poland
All,Karlen-pypm,inc case,3,PL,0.01,0.23,0.8,1,0.12,5,1,Poland
All,LANL-GrowthRate,inc case,3,PL,0.81,0.36,0.35,0.91,-0.06,23,1,Poland
All,MOCOS-agent1,inc case,3,PL,0.28,0.19,0.58,0.79,0.2,24,1,Poland
All,MUNI-ARIMA,inc case,3,PL,0.03,0.67,1,1,-0.11,15,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,3,PL,0.06,0.39,0.5,0.88,-0.08,16,1,Poland
All,RobertWalraven-ESG,inc case,3,PL,0.72,0.74,0.67,0.79,-0.01,24,1,Poland
All,USC-SIkJalpha,inc case,3,PL,0.82,0.52,0.21,0.42,0.06,24,1,Poland
All,UVA-Ensemble,inc case,3,PL,0.91,NA,0.61,0.83,NA,23,1,Poland
All,epiforecasts-EpiExpert,inc case,3,PL,0.82,0.49,0.22,0.7,0.38,23,1,Poland
All,epiforecasts-EpiExpert_direct,inc case,3,PL,0.1,0.84,0.07,0.53,0.55,15,1,Poland
All,epiforecasts-EpiNow2,inc case,3,PL,0.65,0.36,0.33,0.83,-0.07,24,1,Poland
All,EuroCOVIDhub-baseline,inc case,4,PL,1,1,0.52,0.78,0.28,23,1,Poland
All,EuroCOVIDhub-ensemble,inc case,4,PL,1.09,0.53,0.35,0.57,0.47,23,1,Poland
All,IEM_Health-CovidProject,inc case,4,PL,2.16,1.07,0.22,0.43,0.16,23,1,Poland
All,ILM-EKF,inc case,4,PL,1.52,0.51,0.39,0.78,-0.05,23,1,Poland
All,ITWW-county_repro,inc case,4,PL,1.87,0.79,0.22,0.52,0.6,23,1,Poland
All,Karlen-pypm,inc case,4,PL,0.01,0.23,0.75,1,0.05,4,1,Poland
All,LANL-GrowthRate,inc case,4,PL,0.82,0.4,0.45,0.86,0.14,22,1,Poland
All,MOCOS-agent1,inc case,4,PL,0.32,0.18,0.48,0.83,0.25,23,1,Poland
All,MUNI-ARIMA,inc case,4,PL,0.02,0.81,1,1,-0.19,14,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,4,PL,0.07,0.43,0.33,0.8,0.02,15,1,Poland
All,RobertWalraven-ESG,inc case,4,PL,0.64,0.8,0.65,0.83,-0.02,23,1,Poland
All,USC-SIkJalpha,inc case,4,PL,0.8,0.51,0.17,0.3,0.08,23,1,Poland
All,UVA-Ensemble,inc case,4,PL,0.89,NA,0.48,0.76,NA,21,1,Poland
All,epiforecasts-EpiExpert,inc case,4,PL,0.91,0.53,0.27,0.45,0.49,22,1,Poland
All,epiforecasts-EpiExpert_Rt,inc case,4,PL,0.15,0.46,0.44,0.62,-0.11,16,1,Poland
All,epiforecasts-EpiExpert_direct,inc case,4,PL,0.12,1.1,0.07,0.29,0.63,14,1,Poland
All,epiforecasts-EpiNow2,inc case,4,PL,0.88,0.38,0.39,0.74,-0.06,23,1,Poland
All,LANL-GrowthRate,inc case,5,PL,NA,NA,0.33,0.76,0.3,21,1,Poland
All,USC-SIkJalpha,inc case,5,PL,NA,NA,0.14,0.23,0.11,22,1,Poland
All,EuroCOVIDhub-baseline,inc death,1,PL,1,1,0.42,0.88,0.15,26,1,Poland
All,EuroCOVIDhub-ensemble,inc death,1,PL,0.41,0.38,0.69,1,0.05,26,1,Poland
All,IEM_Health-CovidProject,inc death,1,PL,1.17,0.96,0.58,0.96,0.16,26,1,Poland
All,ILM-EKF,inc death,1,PL,0.42,0.46,0.88,1,0.02,26,1,Poland
All,ITWW-county_repro,inc death,1,PL,0.97,0.97,0.19,0.35,0.19,26,1,Poland
All,Karlen-pypm,inc death,1,PL,0.04,0.37,0.71,1,0.16,7,1,Poland
All,LANL-GrowthRate,inc death,1,PL,0.44,0.38,0.32,0.76,-0.27,25,1,Poland
All,MOCOS-agent1,inc death,1,PL,0.34,0.34,0.69,0.96,0.07,26,1,Poland
All,MUNI-ARIMA,inc death,1,PL,0.33,0.53,0.67,0.94,0.15,18,1,Poland
All,RobertWalraven-ESG,inc death,1,PL,0.88,0.84,0.54,0.81,0.1,26,1,Poland
All,SDSC_ISG-TrendModel,inc death,1,PL,0.56,NA,NA,NA,NA,23,1,Poland
All,UMass-MechBayes,inc death,1,PL,0.45,0.45,0.7,1,0.03,23,1,Poland
All,USC-SIkJalpha,inc death,1,PL,0.65,0.84,0.27,0.35,0.37,26,1,Poland
All,USyd-OneModelMan,inc death,1,PL,0.51,NA,NA,NA,NA,23,1,Poland
All,epiforecasts-EpiNow2,inc death,1,PL,0.77,0.69,0.5,0.96,0.04,26,1,Poland
All,EuroCOVIDhub-baseline,inc death,2,PL,1,1,0.48,0.72,0.18,25,1,Poland
All,EuroCOVIDhub-ensemble,inc death,2,PL,0.27,0.26,0.76,1,0.18,25,1,Poland
All,IEM_Health-CovidProject,inc death,2,PL,1.04,0.84,0.44,0.92,0.29,25,1,Poland
All,ILM-EKF,inc death,2,PL,0.44,0.34,0.68,1,0.02,25,1,Poland
All,ITWW-county_repro,inc death,2,PL,0.69,0.74,0.12,0.32,0.18,25,1,Poland
All,Karlen-pypm,inc death,2,PL,0.02,0.34,0.5,1,0.21,6,1,Poland
All,LANL-GrowthRate,inc death,2,PL,0.43,0.33,0.25,0.79,-0.28,24,1,Poland
All,MOCOS-agent1,inc death,2,PL,0.26,0.21,0.64,0.96,-0.08,25,1,Poland
All,MUNI-ARIMA,inc death,2,PL,0.25,0.53,0.71,0.94,-0,17,1,Poland
All,RobertWalraven-ESG,inc death,2,PL,0.81,0.76,0.48,0.64,0.1,25,1,Poland
All,UMass-MechBayes,inc death,2,PL,0.27,0.26,0.82,1,0.17,22,1,Poland
All,USC-SIkJalpha,inc death,2,PL,0.47,0.41,0.36,0.48,0.34,25,1,Poland
All,USyd-OneModelMan,inc death,2,PL,0.45,NA,NA,NA,NA,22,1,Poland
All,epiforecasts-EpiExpert,inc death,2,PL,0.55,0.44,0.32,0.8,0.1,25,1,Poland
All,epiforecasts-EpiNow2,inc death,2,PL,0.68,0.53,0.32,0.84,0.03,25,1,Poland
All,EuroCOVIDhub-baseline,inc death,3,PL,1,1,0.38,0.62,0.23,24,1,Poland
All,EuroCOVIDhub-ensemble,inc death,3,PL,0.29,0.22,0.88,1,0.27,24,1,Poland
All,IEM_Health-CovidProject,inc death,3,PL,1.15,0.85,0.42,0.92,0.37,24,1,Poland
All,ILM-EKF,inc death,3,PL,0.55,0.31,0.54,1,-0.01,24,1,Poland
All,ITWW-county_repro,inc death,3,PL,0.67,0.61,0.12,0.25,0.17,24,1,Poland
All,Karlen-pypm,inc death,3,PL,0.02,0.38,0.4,1,0.23,5,1,Poland
All,LANL-GrowthRate,inc death,3,PL,0.4,0.26,0.3,0.78,-0.25,23,1,Poland
All,MIT_CovidAnalytics-DELPHI,inc death,3,PL,0.66,0.46,0.67,0.88,0.03,24,1,Poland
All,MOCOS-agent1,inc death,3,PL,0.17,0.14,0.62,1,-0.18,24,1,Poland
All,MUNI-ARIMA,inc death,3,PL,0.21,0.75,0.8,1,-0.1,15,1,Poland
All,RobertWalraven-ESG,inc death,3,PL,0.8,0.72,0.5,0.67,0.11,24,1,Poland
All,UMass-MechBayes,inc death,3,PL,0.34,0.24,0.81,1,0.18,21,1,Poland
All,USC-SIkJalpha,inc death,3,PL,0.41,0.3,0.33,0.46,0.5,24,1,Poland
All,USyd-OneModelMan,inc death,3,PL,0.47,NA,NA,NA,NA,21,1,Poland
All,epiforecasts-EpiExpert,inc death,3,PL,0.5,0.4,0.25,0.79,0.27,24,1,Poland
All,epiforecasts-EpiExpert_direct,inc death,3,PL,0.27,0.75,0.19,0.69,0.62,16,1,Poland
All,epiforecasts-EpiNow2,inc death,3,PL,0.62,0.47,0.33,0.79,0.02,24,1,Poland
All,EuroCOVIDhub-baseline,inc death,4,PL,1,1,0.39,0.61,0.29,23,1,Poland
All,EuroCOVIDhub-ensemble,inc death,4,PL,0.37,0.24,0.65,1,0.37,23,1,Poland
All,IEM_Health-CovidProject,inc death,4,PL,1.26,0.91,0.39,0.78,0.42,23,1,Poland
All,ILM-EKF,inc death,4,PL,0.76,0.33,0.61,1,-0.06,23,1,Poland
All,ITWW-county_repro,inc death,4,PL,0.79,0.57,0.22,0.48,0.25,23,1,Poland
All,Karlen-pypm,inc death,4,PL,0.03,0.44,0,1,0.48,4,1,Poland
All,LANL-GrowthRate,inc death,4,PL,0.45,0.23,0.36,0.82,-0.12,22,1,Poland
All,MIT_CovidAnalytics-DELPHI,inc death,4,PL,0.66,0.44,0.57,0.83,0.03,23,1,Poland
All,MOCOS-agent1,inc death,4,PL,0.14,0.1,0.83,1,-0.22,23,1,Poland
All,MUNI-ARIMA,inc death,4,PL,0.15,0.92,0.79,0.93,-0.17,14,1,Poland
All,RobertWalraven-ESG,inc death,4,PL,0.82,0.72,0.48,0.61,0.18,23,1,Poland
All,UMass-MechBayes,inc death,4,PL,0.51,0.28,0.6,1,0.23,20,1,Poland
All,USC-SIkJalpha,inc death,4,PL,0.48,0.29,0.35,0.39,0.61,23,1,Poland
All,USyd-OneModelMan,inc death,4,PL,0.43,NA,NA,NA,NA,20,1,Poland
All,epiforecasts-EpiExpert,inc death,4,PL,0.55,0.41,0.22,0.78,0.52,23,1,Poland
All,epiforecasts-EpiExpert_Rt,inc death,4,PL,0.1,0.31,0.19,0.62,-0.08,16,1,Poland
All,epiforecasts-EpiExpert_direct,inc death,4,PL,0.3,0.91,0.07,0.6,0.83,15,1,Poland
All,epiforecasts-EpiNow2,inc death,4,PL,0.77,0.47,0.35,0.78,-0.01,23,1,Poland
All,LANL-GrowthRate,inc death,5,PL,NA,NA,0.48,0.95,0.09,21,1,Poland
All,USC-SIkJalpha,inc death,5,PL,NA,NA,0.36,0.59,0.42,22,1,Poland
All,EuroCOVIDhub-baseline,inc case,1,PT,1,1,0.54,1,-0.11,26,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,1,PT,0.88,0.78,0.65,0.96,-0.13,26,1,Portugal
All,IEM_Health-CovidProject,inc case,1,PT,1.04,0.88,0.5,0.96,-0.04,26,1,Portugal
All,ILM-EKF,inc case,1,PT,1.19,1.02,0.46,1,-0.14,26,1,Portugal
All,Karlen-pypm,inc case,1,PT,2.28,1.31,0.57,0.71,0.16,7,1,Portugal
All,LANL-GrowthRate,inc case,1,PT,1.05,0.87,0.48,0.92,-0.44,25,1,Portugal
All,MUNI-ARIMA,inc case,1,PT,1.35,1.39,0.78,0.94,-0.06,18,1,Portugal
All,RobertWalraven-ESG,inc case,1,PT,1.34,1.14,0.35,0.77,-0.38,26,1,Portugal
All,SDSC_ISG-TrendModel,inc case,1,PT,0.73,NA,NA,NA,NA,23,1,Portugal
All,USC-SIkJalpha,inc case,1,PT,1.4,1.49,0.31,0.46,-0.17,26,1,Portugal
All,UVA-Ensemble,inc case,1,PT,3.33,NA,0.32,0.68,NA,25,1,Portugal
All,epiforecasts-EpiNow2,inc case,1,PT,1.01,0.84,0.42,0.92,0.12,26,1,Portugal
All,EuroCOVIDhub-baseline,inc case,2,PT,1,1,0.64,1,-0.1,25,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,2,PT,0.97,0.86,0.48,0.96,-0.18,25,1,Portugal
All,IEM_Health-CovidProject,inc case,2,PT,1.01,0.92,0.32,0.88,-0.08,25,1,Portugal
All,ILM-EKF,inc case,2,PT,1.44,1.27,0.36,0.96,-0.17,25,1,Portugal
All,Karlen-pypm,inc case,2,PT,2.68,1.63,0.33,0.67,0.04,6,1,Portugal
All,LANL-GrowthRate,inc case,2,PT,1.01,0.92,0.5,0.88,-0.31,24,1,Portugal
All,MUNI-ARIMA,inc case,2,PT,1.35,1.3,0.88,0.94,-0.08,17,1,Portugal
All,RobertWalraven-ESG,inc case,2,PT,1.2,1.22,0.4,0.68,-0.49,25,1,Portugal
All,USC-SIkJalpha,inc case,2,PT,1.28,1.39,0.2,0.32,-0.32,25,1,Portugal
All,UVA-Ensemble,inc case,2,PT,2.21,NA,0.25,0.5,NA,24,1,Portugal
All,epiforecasts-EpiNow2,inc case,2,PT,1.29,1.11,0.32,0.92,0.04,25,1,Portugal
All,EuroCOVIDhub-baseline,inc case,3,PT,1,1,0.71,1,-0.1,24,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,3,PT,1.16,0.98,0.33,0.96,-0.18,24,1,Portugal
All,IEM_Health-CovidProject,inc case,3,PT,1.15,1.04,0.21,0.92,-0.15,24,1,Portugal
All,ILM-EKF,inc case,3,PT,1.79,1.7,0.25,0.92,-0.19,24,1,Portugal
All,Karlen-pypm,inc case,3,PT,2.79,1.98,0.2,0.4,-0.02,5,1,Portugal
All,LANL-GrowthRate,inc case,3,PT,1.18,1.07,0.26,0.83,-0.28,23,1,Portugal
All,MUNI-ARIMA,inc case,3,PT,1.71,1.35,0.73,0.93,-0.09,15,1,Portugal
All,RobertWalraven-ESG,inc case,3,PT,1.18,1.28,0.38,0.67,-0.44,24,1,Portugal
All,USC-SIkJalpha,inc case,3,PT,1.24,1.38,0.21,0.33,-0.5,24,1,Portugal
All,UVA-Ensemble,inc case,3,PT,2.03,NA,0.18,0.59,NA,22,1,Portugal
All,epiforecasts-EpiNow2,inc case,3,PT,1.6,1.44,0.46,0.79,-0.04,24,1,Portugal
All,EuroCOVIDhub-baseline,inc case,4,PT,1,1,0.74,1,-0.12,23,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,4,PT,1.28,1.09,0.43,1,-0.2,23,1,Portugal
All,IEM_Health-CovidProject,inc case,4,PT,1.24,1.16,0.17,0.83,-0.22,23,1,Portugal
All,ILM-EKF,inc case,4,PT,2.35,2.3,0.3,0.91,-0.21,23,1,Portugal
All,Karlen-pypm,inc case,4,PT,2.57,2.24,0,0.25,0.01,4,1,Portugal
All,LANL-GrowthRate,inc case,4,PT,1.12,1.05,0.41,0.86,-0.27,22,1,Portugal
All,MUNI-ARIMA,inc case,4,PT,1.91,1.45,0.71,0.93,-0.11,14,1,Portugal
All,RobertWalraven-ESG,inc case,4,PT,1.13,1.25,0.35,0.65,-0.44,23,1,Portugal
All,USC-SIkJalpha,inc case,4,PT,1.24,1.38,0.26,0.35,-0.59,23,1,Portugal
All,UVA-Ensemble,inc case,4,PT,2.22,NA,0.15,0.5,NA,20,1,Portugal
All,epiforecasts-EpiNow2,inc case,4,PT,1.71,1.61,0.48,0.74,-0.11,23,1,Portugal
All,LANL-GrowthRate,inc case,5,PT,NA,NA,0.48,0.76,-0.2,21,1,Portugal
All,USC-SIkJalpha,inc case,5,PT,NA,NA,0.27,0.45,-0.56,22,1,Portugal
All,EuroCOVIDhub-baseline,inc death,1,PT,1,1,0.81,1,0.08,26,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,1,PT,0.52,0.45,0.77,1,0.08,26,1,Portugal
All,IEM_Health-CovidProject,inc death,1,PT,0.63,0.51,0.5,1,-0.12,26,1,Portugal
All,ILM-EKF,inc death,1,PT,0.55,0.79,0.92,1,0.07,26,1,Portugal
All,Karlen-pypm,inc death,1,PT,0.56,0.41,0.57,1,0.04,7,1,Portugal
All,LANL-GrowthRate,inc death,1,PT,0.77,0.72,0.4,0.72,-0.15,25,1,Portugal
All,MUNI-ARIMA,inc death,1,PT,1.31,1.47,0.61,0.89,-0.02,18,1,Portugal
All,RobertWalraven-ESG,inc death,1,PT,0.71,0.68,0.62,0.96,-0.2,26,1,Portugal
All,SDSC_ISG-TrendModel,inc death,1,PT,0.45,NA,NA,NA,NA,23,1,Portugal
All,UMass-MechBayes,inc death,1,PT,0.57,0.61,0.57,0.87,0.24,23,1,Portugal
All,USC-SIkJalpha,inc death,1,PT,0.49,0.47,0.31,0.54,0.05,26,1,Portugal
All,USyd-OneModelMan,inc death,1,PT,0.84,NA,NA,NA,NA,23,1,Portugal
All,epiforecasts-EpiNow2,inc death,1,PT,0.51,0.45,0.58,0.96,0.2,26,1,Portugal
All,EuroCOVIDhub-baseline,inc death,2,PT,1,1,0.88,1,0.05,25,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,2,PT,0.38,0.33,0.8,1,0.08,25,1,Portugal
All,IEM_Health-CovidProject,inc death,2,PT,0.52,0.41,0.4,0.96,-0.13,25,1,Portugal
All,ILM-EKF,inc death,2,PT,0.39,0.53,0.88,1,0.09,25,1,Portugal
All,Karlen-pypm,inc death,2,PT,0.31,0.28,0.83,1,0.07,6,1,Portugal
All,LANL-GrowthRate,inc death,2,PT,0.66,0.64,0.29,0.67,-0.14,24,1,Portugal
All,MUNI-ARIMA,inc death,2,PT,1.33,1.39,0.65,0.94,-0.06,17,1,Portugal
All,RobertWalraven-ESG,inc death,2,PT,0.54,0.48,0.76,0.96,-0.28,25,1,Portugal
All,UMass-MechBayes,inc death,2,PT,0.44,0.44,0.59,0.91,0.25,22,1,Portugal
All,USC-SIkJalpha,inc death,2,PT,0.37,0.34,0.28,0.52,-0.04,25,1,Portugal
All,USyd-OneModelMan,inc death,2,PT,1.03,NA,NA,NA,NA,22,1,Portugal
All,epiforecasts-EpiNow2,inc death,2,PT,0.53,0.36,0.52,0.96,0.29,25,1,Portugal
All,EuroCOVIDhub-baseline,inc death,3,PT,1,1,0.92,1,0.02,24,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,3,PT,0.42,0.33,0.75,1,0.11,24,1,Portugal
All,IEM_Health-CovidProject,inc death,3,PT,0.59,0.45,0.42,0.96,-0.13,24,1,Portugal
All,ILM-EKF,inc death,3,PT,0.4,0.47,0.79,1,0.11,24,1,Portugal
All,Karlen-pypm,inc death,3,PT,0.33,0.24,0.8,1,-0.04,5,1,Portugal
All,LANL-GrowthRate,inc death,3,PT,0.69,0.64,0.17,0.61,-0.12,23,1,Portugal
All,MUNI-ARIMA,inc death,3,PT,1.43,1.5,0.67,0.93,-0.05,15,1,Portugal
All,RobertWalraven-ESG,inc death,3,PT,0.56,0.45,0.71,0.96,-0.31,24,1,Portugal
All,UMass-MechBayes,inc death,3,PT,0.53,0.45,0.48,0.9,0.27,21,1,Portugal
All,USC-SIkJalpha,inc death,3,PT,0.47,0.39,0.21,0.46,0.06,24,1,Portugal
All,USyd-OneModelMan,inc death,3,PT,1.39,NA,NA,NA,NA,21,1,Portugal
All,epiforecasts-EpiNow2,inc death,3,PT,0.56,0.37,0.58,0.96,0.29,24,1,Portugal
All,EuroCOVIDhub-baseline,inc death,4,PT,1,1,0.96,1,0.02,23,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,4,PT,0.4,0.37,0.7,1,0.12,23,1,Portugal
All,IEM_Health-CovidProject,inc death,4,PT,0.55,0.47,0.43,0.96,-0.21,23,1,Portugal
All,ILM-EKF,inc death,4,PT,0.44,0.51,0.78,1,0.09,23,1,Portugal
All,Karlen-pypm,inc death,4,PT,0.5,0.32,0.5,1,-0.03,4,1,Portugal
All,LANL-GrowthRate,inc death,4,PT,0.65,0.64,0.18,0.55,-0.15,22,1,Portugal
All,MUNI-ARIMA,inc death,4,PT,1.73,1.7,0.71,0.93,-0.04,14,1,Portugal
All,RobertWalraven-ESG,inc death,4,PT,0.62,0.46,0.65,0.91,-0.36,23,1,Portugal
All,UMass-MechBayes,inc death,4,PT,0.62,0.51,0.6,0.9,0.25,20,1,Portugal
All,USC-SIkJalpha,inc death,4,PT,0.48,0.43,0.22,0.35,0.02,23,1,Portugal
All,USyd-OneModelMan,inc death,4,PT,1.61,NA,NA,NA,NA,20,1,Portugal
All,epiforecasts-EpiNow2,inc death,4,PT,0.64,0.48,0.52,0.96,0.22,23,1,Portugal
All,LANL-GrowthRate,inc death,5,PT,NA,NA,0.19,0.52,-0.13,21,1,Portugal
All,USC-SIkJalpha,inc death,5,PT,NA,NA,0.05,0.36,-0.01,22,1,Portugal
All,EuroCOVIDhub-baseline,inc case,1,RO,1,1,0.42,0.96,0.08,26,1,Romania
All,EuroCOVIDhub-ensemble,inc case,1,RO,0.55,0.41,0.46,1,0.12,26,1,Romania
All,IEM_Health-CovidProject,inc case,1,RO,0.85,0.61,0.23,0.88,0.02,26,1,Romania
All,ILM-EKF,inc case,1,RO,0.58,0.49,0.54,0.92,-0.05,26,1,Romania
All,Karlen-pypm,inc case,1,RO,0.18,0.64,0.86,1,0.14,7,1,Romania
All,LANL-GrowthRate,inc case,1,RO,0.31,0.33,0.72,1,-0.39,25,1,Romania
All,MUNI-ARIMA,inc case,1,RO,0.09,0.3,0.94,1,-0.15,18,1,Romania
All,RobertWalraven-ESG,inc case,1,RO,0.8,1.48,0.31,0.73,-0.13,26,1,Romania
All,SDSC_ISG-TrendModel,inc case,1,RO,0.38,NA,NA,NA,NA,23,1,Romania
All,USC-SIkJalpha,inc case,1,RO,0.74,0.78,0.27,0.46,0.25,26,1,Romania
All,UVA-Ensemble,inc case,1,RO,1.62,NA,0.56,0.92,NA,25,1,Romania
All,epiforecasts-EpiNow2,inc case,1,RO,0.35,0.27,0.58,0.88,-0.04,26,1,Romania
All,EuroCOVIDhub-baseline,inc case,2,RO,1,1,0.52,0.84,0.11,25,1,Romania
All,EuroCOVIDhub-ensemble,inc case,2,RO,0.66,0.49,0.28,1,0.17,25,1,Romania
All,IEM_Health-CovidProject,inc case,2,RO,0.94,0.77,0.16,0.52,0.05,25,1,Romania
All,ILM-EKF,inc case,2,RO,0.7,0.57,0.44,0.88,-0.03,25,1,Romania
All,Karlen-pypm,inc case,2,RO,0.26,0.71,0.5,1,0.27,6,1,Romania
All,LANL-GrowthRate,inc case,2,RO,0.41,0.36,0.54,0.88,-0.27,24,1,Romania
All,MUNI-ARIMA,inc case,2,RO,0.13,0.43,0.94,1,-0.24,17,1,Romania
All,RobertWalraven-ESG,inc case,2,RO,0.74,1.43,0.28,0.72,-0.19,25,1,Romania
All,USC-SIkJalpha,inc case,2,RO,0.66,0.7,0.24,0.36,0.19,25,1,Romania
All,UVA-Ensemble,inc case,2,RO,1.11,NA,0.46,0.75,NA,24,1,Romania
All,epiforecasts-EpiNow2,inc case,2,RO,0.49,0.4,0.4,0.8,-0.07,25,1,Romania
All,EuroCOVIDhub-baseline,inc case,3,RO,1,1,0.46,0.83,0.18,24,1,Romania
All,EuroCOVIDhub-ensemble,inc case,3,RO,0.78,0.64,0.17,0.75,0.2,24,1,Romania
All,IEM_Health-CovidProject,inc case,3,RO,1.09,0.95,0.21,0.38,0.1,24,1,Romania
All,ILM-EKF,inc case,3,RO,0.86,0.73,0.5,0.79,-0.04,24,1,Romania
All,Karlen-pypm,inc case,3,RO,0.53,1.17,0.4,1,0.46,5,1,Romania
All,LANL-GrowthRate,inc case,3,RO,0.53,0.53,0.43,0.78,-0.1,23,1,Romania
All,MUNI-ARIMA,inc case,3,RO,0.14,0.51,0.93,1,-0.3,15,1,Romania
All,RobertWalraven-ESG,inc case,3,RO,0.7,1.56,0.25,0.62,-0.19,24,1,Romania
All,USC-SIkJalpha,inc case,3,RO,0.69,0.77,0.12,0.29,0.21,24,1,Romania
All,UVA-Ensemble,inc case,3,RO,0.79,NA,0.45,0.59,NA,22,1,Romania
All,epiforecasts-EpiNow2,inc case,3,RO,0.68,0.57,0.33,0.79,-0.11,24,1,Romania
All,EuroCOVIDhub-baseline,inc case,4,RO,1,1,0.57,0.83,0.23,23,1,Romania
All,EuroCOVIDhub-ensemble,inc case,4,RO,0.96,0.85,0.09,0.65,0.25,23,1,Romania
All,IEM_Health-CovidProject,inc case,4,RO,1.27,1.22,0.17,0.26,0.11,23,1,Romania
All,ILM-EKF,inc case,4,RO,1.09,0.96,0.39,0.65,-0.04,23,1,Romania
All,Karlen-pypm,inc case,4,RO,1.06,2.09,0.25,1,0.76,4,1,Romania
All,LANL-GrowthRate,inc case,4,RO,0.67,0.68,0.23,0.64,0.08,22,1,Romania
All,MUNI-ARIMA,inc case,4,RO,0.15,0.57,0.86,1,-0.37,14,1,Romania
All,RobertWalraven-ESG,inc case,4,RO,0.66,1.54,0.22,0.7,-0.2,23,1,Romania
All,USC-SIkJalpha,inc case,4,RO,0.76,0.78,0.17,0.26,0.18,23,1,Romania
All,UVA-Ensemble,inc case,4,RO,0.66,NA,0.35,0.65,NA,20,1,Romania
All,epiforecasts-EpiNow2,inc case,4,RO,0.89,0.78,0.3,0.65,-0.12,23,1,Romania
All,LANL-GrowthRate,inc case,5,RO,NA,NA,0.14,0.48,0.23,21,1,Romania
All,USC-SIkJalpha,inc case,5,RO,NA,NA,0.14,0.23,0.14,22,1,Romania
All,EuroCOVIDhub-baseline,inc death,1,RO,1,1,0.23,0.73,-0.06,26,1,Romania
All,EuroCOVIDhub-ensemble,inc death,1,RO,0.67,0.66,0.5,0.81,-0.13,26,1,Romania
All,IEM_Health-CovidProject,inc death,1,RO,0.84,0.71,0.46,0.85,0.06,26,1,Romania
All,ILM-EKF,inc death,1,RO,0.8,0.77,0.62,0.85,-0.05,26,1,Romania
All,Karlen-pypm,inc death,1,RO,0.25,1.2,0,1,-0.73,7,1,Romania
All,LANL-GrowthRate,inc death,1,RO,0.94,1,0.24,0.72,-0.5,25,1,Romania
All,MUNI-ARIMA,inc death,1,RO,0.71,0.61,0.44,0.78,0.1,18,1,Romania
All,RobertWalraven-ESG,inc death,1,RO,0.83,0.86,0.19,0.65,-0.08,26,1,Romania
All,SDSC_ISG-TrendModel,inc death,1,RO,0.9,NA,NA,NA,NA,23,1,Romania
All,UMass-MechBayes,inc death,1,RO,0.81,0.76,0.26,0.65,-0.2,23,1,Romania
All,USC-SIkJalpha,inc death,1,RO,0.8,1.03,0.27,0.35,0.06,26,1,Romania
All,USyd-OneModelMan,inc death,1,RO,0.81,NA,NA,NA,NA,23,1,Romania
All,epiforecasts-EpiNow2,inc death,1,RO,0.9,0.92,0.35,0.69,-0.28,26,1,Romania
All,EuroCOVIDhub-baseline,inc death,2,RO,1,1,0.2,0.68,-0.06,25,1,Romania
All,EuroCOVIDhub-ensemble,inc death,2,RO,0.68,0.66,0.48,0.76,-0.2,25,1,Romania
All,IEM_Health-CovidProject,inc death,2,RO,1.04,0.91,0.24,0.68,0.05,25,1,Romania
All,ILM-EKF,inc death,2,RO,0.69,0.72,0.68,0.76,-0.2,25,1,Romania
All,Karlen-pypm,inc death,2,RO,0.3,1.57,0.17,1,-0.73,6,1,Romania
