weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,USC-SIkJalpha,inc death,3,LV,1.85,1.07,0.6,0.7,0.04,10,1,Latvia
10,EuroCOVIDhub-baseline,inc death,2,LV,1,1,1,1,-0.05,10,1,Latvia
10,EuroCOVIDhub-ensemble,inc death,2,LV,0.81,0.78,0.9,1,-0.01,10,1,Latvia
10,ILM-EKF,inc death,2,LV,0.69,0.95,1,1,-0.08,10,1,Latvia
10,MUNI-ARIMA,inc death,2,LV,1.19,1.03,0.7,1,0.25,10,1,Latvia
10,USC-SIkJalpha,inc death,2,LV,1.17,0.78,0.5,0.8,-0.12,10,1,Latvia
10,EuroCOVIDhub-ensemble,inc death,1,LV,NA,NA,0.7,1,-0.05,10,1,Latvia
10,ILM-EKF,inc death,1,LV,NA,NA,1,1,-0.06,10,1,Latvia
10,MUNI-ARIMA,inc death,1,LV,NA,NA,0.6,1,0.11,10,1,Latvia
10,SDSC_ISG-TrendModel,inc death,1,LV,NA,NA,0.67,1,-0.32,9,1,Latvia
10,USC-SIkJalpha,inc death,1,LV,NA,NA,0.7,0.9,-0.29,10,1,Latvia
10,EuroCOVIDhub-baseline,inc case,4,MT,1,1,1,1,0.14,10,1,Malta
10,EuroCOVIDhub-ensemble,inc case,4,MT,0.56,0.41,0.9,1,0.08,10,1,Malta
10,ILM-EKF,inc case,4,MT,0.95,0.48,0.1,1,-0.82,10,1,Malta
10,MUNI-ARIMA,inc case,4,MT,3.23,1.62,0.1,1,0.67,10,1,Malta
10,USC-SIkJalpha,inc case,4,MT,1.1,0.64,0.5,0.8,0.56,10,1,Malta
10,EuroCOVIDhub-baseline,inc case,3,MT,1,1,1,1,0.11,10,1,Malta
10,EuroCOVIDhub-ensemble,inc case,3,MT,0.57,0.35,0.9,1,0.03,10,1,Malta
10,ILM-EKF,inc case,3,MT,1.51,0.57,0,1,-0.82,10,1,Malta
10,MUNI-ARIMA,inc case,3,MT,3.46,1.43,0.4,1,0.58,10,1,Malta
10,USC-SIkJalpha,inc case,3,MT,1.25,0.59,0.3,0.7,0.52,10,1,Malta
10,EuroCOVIDhub-baseline,inc case,2,MT,1,1,1,1,0.07,10,1,Malta
10,EuroCOVIDhub-ensemble,inc case,2,MT,0.75,0.37,0.9,1,-0.02,10,1,Malta
10,ILM-EKF,inc case,2,MT,2.11,0.69,0.1,1,-0.78,10,1,Malta
10,MUNI-ARIMA,inc case,2,MT,2.8,1.12,0.8,1,0.42,10,1,Malta
10,USC-SIkJalpha,inc case,2,MT,0.94,0.48,0.5,0.6,0.37,10,1,Malta
10,EuroCOVIDhub-ensemble,inc case,1,MT,NA,NA,0.5,1,0.09,10,1,Malta
10,ILM-EKF,inc case,1,MT,NA,NA,0.1,1,-0.69,10,1,Malta
10,MUNI-ARIMA,inc case,1,MT,NA,NA,0.5,1,0.34,10,1,Malta
10,SDSC_ISG-TrendModel,inc case,1,MT,NA,NA,0.78,1,0.01,9,1,Malta
10,USC-SIkJalpha,inc case,1,MT,NA,NA,0.5,0.6,0.45,10,1,Malta
10,EuroCOVIDhub-baseline,inc death,4,MT,1,1,0.9,1,0.13,10,1,Malta
10,EuroCOVIDhub-ensemble,inc death,4,MT,0.73,0.66,0.8,1,0.12,10,1,Malta
10,ILM-EKF,inc death,4,MT,0.43,0.49,0.8,1,-0.17,10,1,Malta
10,MUNI-ARIMA,inc death,4,MT,1.64,1.51,0.5,1,0.48,10,1,Malta
10,USC-SIkJalpha,inc death,4,MT,1.77,1.86,0.56,0.56,0.22,9,1,Malta
10,EuroCOVIDhub-baseline,inc death,3,MT,1,1,1,1,0.05,10,1,Malta
10,EuroCOVIDhub-ensemble,inc death,3,MT,0.75,0.5,1,1,-0.06,10,1,Malta
10,ILM-EKF,inc death,3,MT,1,0.7,0.9,1,-0.15,10,1,Malta
10,MUNI-ARIMA,inc death,3,MT,1.75,1,0.7,1,0.33,10,1,Malta
10,EuroCOVIDhub-baseline,inc death,2,MT,1,1,1,1,0.04,10,1,Malta
10,EuroCOVIDhub-ensemble,inc death,2,MT,1,0.44,0.9,1,-0.03,10,1,Malta
10,ILM-EKF,inc death,2,MT,0.8,0.67,0.9,1,-0.13,10,1,Malta
10,MUNI-ARIMA,inc death,2,MT,1.5,1.11,0.8,1,0.2,10,1,Malta
10,EuroCOVIDhub-ensemble,inc death,1,MT,NA,NA,0.6,1,0.12,10,1,Malta
10,ILM-EKF,inc death,1,MT,NA,NA,1,1,-0.09,10,1,Malta
10,MUNI-ARIMA,inc death,1,MT,NA,NA,0.6,1,0.11,10,1,Malta
10,SDSC_ISG-TrendModel,inc death,1,MT,NA,NA,0.78,1,-0.19,9,1,Malta
10,AMM-EpiInvert,inc case,3,NL,1.62,1.04,0.14,0.86,-0.09,7,1,Netherlands
10,EuroCOVIDhub-baseline,inc case,3,NL,1,1,1,1,-0.1,8,1,Netherlands
10,EuroCOVIDhub-ensemble,inc case,3,NL,1.19,0.8,0.25,0.88,-0.14,8,1,Netherlands
10,ILM-EKF,inc case,3,NL,1.32,0.86,0.12,0.75,-0.31,8,1,Netherlands
10,MUNI-ARIMA,inc case,3,NL,0.89,0.71,0.88,1,0.05,8,1,Netherlands
10,USC-SIkJalpha,inc case,3,NL,1.57,1.29,0,0.38,0.25,8,1,Netherlands
10,AMM-EpiInvert,inc case,2,NL,1.22,0.89,0.29,0.86,0.03,7,1,Netherlands
10,EuroCOVIDhub-baseline,inc case,2,NL,1,1,0.88,1,-0.1,8,1,Netherlands
10,EuroCOVIDhub-ensemble,inc case,2,NL,0.99,0.71,0.5,1,-0.09,8,1,Netherlands
10,ILM-EKF,inc case,2,NL,1.33,1,0.25,0.88,-0.22,8,1,Netherlands
10,MUNI-ARIMA,inc case,2,NL,0.8,0.68,0.75,1,0.06,8,1,Netherlands
10,USC-SIkJalpha,inc case,2,NL,1.03,0.94,0.25,0.62,0.14,8,1,Netherlands
10,AMM-EpiInvert,inc case,1,NL,NA,NA,0.29,1,0,7,1,Netherlands
10,EuroCOVIDhub-ensemble,inc case,1,NL,NA,NA,0.75,1,-0.08,8,1,Netherlands
10,ILM-EKF,inc case,1,NL,NA,NA,0.38,0.88,-0.25,8,1,Netherlands
10,MUNI-ARIMA,inc case,1,NL,NA,NA,0.62,1,0,8,1,Netherlands
10,SDSC_ISG-TrendModel,inc case,1,NL,NA,NA,0.12,0.88,-0.35,8,1,Netherlands
10,USC-SIkJalpha,inc case,1,NL,NA,NA,0.38,0.5,0.01,8,1,Netherlands
10,EuroCOVIDhub-baseline,inc case,4,NL,1,1,1,1,-0.06,8,1,Netherlands
10,EuroCOVIDhub-ensemble,inc case,4,NL,1.1,0.66,0.62,1,-0.21,8,1,Netherlands
10,ILM-EKF,inc case,4,NL,1.18,0.74,0.25,0.88,-0.44,8,1,Netherlands
10,MUNI-ARIMA,inc case,4,NL,0.77,0.7,0.88,1,0.05,8,1,Netherlands
10,USC-SIkJalpha,inc case,4,NL,2.48,1.56,0.12,0.25,0.06,8,1,Netherlands
10,EuroCOVIDhub-baseline,inc death,4,NL,1,1,1,1,-0.05,8,1,Netherlands
10,EuroCOVIDhub-ensemble,inc death,4,NL,0.79,0.62,0.62,0.88,-0.22,8,1,Netherlands
10,ILM-EKF,inc death,4,NL,0.61,0.52,0.62,1,-0.44,8,1,Netherlands
10,MUNI-ARIMA,inc death,4,NL,1.03,0.8,0.62,1,-0.04,8,1,Netherlands
10,USC-SIkJalpha,inc death,4,NL,0.84,0.95,0.25,0.38,-0.34,8,1,Netherlands
10,EuroCOVIDhub-baseline,inc death,3,NL,1,1,1,1,-0.11,8,1,Netherlands
10,EuroCOVIDhub-ensemble,inc death,3,NL,0.99,0.67,0.38,1,-0.26,8,1,Netherlands
10,ILM-EKF,inc death,3,NL,0.89,0.59,0.62,1,-0.36,8,1,Netherlands
10,MUNI-ARIMA,inc death,3,NL,1.28,0.77,0.62,1,-0.15,8,1,Netherlands
10,USC-SIkJalpha,inc death,3,NL,1.15,1.04,0.12,0.38,-0.35,8,1,Netherlands
10,EuroCOVIDhub-baseline,inc death,2,NL,1,1,1,1,-0.11,8,1,Netherlands
10,EuroCOVIDhub-ensemble,inc death,2,NL,0.85,0.58,0.5,1,-0.2,8,1,Netherlands
10,ILM-EKF,inc death,2,NL,0.89,0.67,0.88,1,-0.19,8,1,Netherlands
10,MUNI-ARIMA,inc death,2,NL,0.99,0.66,0.62,1,-0.09,8,1,Netherlands
10,USC-SIkJalpha,inc death,2,NL,1.15,1.02,0.12,0.25,-0.38,8,1,Netherlands
10,EuroCOVIDhub-ensemble,inc death,1,NL,NA,NA,0.62,0.88,-0.25,8,1,Netherlands
10,ILM-EKF,inc death,1,NL,NA,NA,0.88,1,-0.15,8,1,Netherlands
10,MUNI-ARIMA,inc death,1,NL,NA,NA,0.25,0.88,-0.01,8,1,Netherlands
10,SDSC_ISG-TrendModel,inc death,1,NL,NA,NA,0.38,0.75,-0.06,8,1,Netherlands
10,USC-SIkJalpha,inc death,1,NL,NA,NA,0.25,0.5,-0.69,8,1,Netherlands
10,EuroCOVIDhub-baseline,inc case,4,NO,1,1,1,1,0.11,10,1,Norway
10,EuroCOVIDhub-ensemble,inc case,4,NO,0.49,0.16,0.8,1,-0.09,10,1,Norway
10,ILM-EKF,inc case,4,NO,0.68,0.14,0.7,1,-0.46,10,1,Norway
10,Karlen-pypm,inc case,4,NO,2.15,0.63,0.1,0.2,0.49,10,1,Norway
10,MUNI-ARIMA,inc case,4,NO,0.85,0.42,1,1,0.09,10,1,Norway
10,USC-SIkJalpha,inc case,4,NO,1.08,0.31,0,0.1,-0.01,10,1,Norway
10,EuroCOVIDhub-baseline,inc case,3,NO,1,1,1,1,0.1,10,1,Norway
10,EuroCOVIDhub-ensemble,inc case,3,NO,0.61,0.17,1,1,0.02,10,1,Norway
10,ILM-EKF,inc case,3,NO,0.76,0.16,0.7,1,-0.42,10,1,Norway
10,Karlen-pypm,inc case,3,NO,2.25,0.6,0.1,0.3,0.7,10,1,Norway
10,MUNI-ARIMA,inc case,3,NO,1.06,0.42,1,1,0.07,10,1,Norway
10,USC-SIkJalpha,inc case,3,NO,1.16,0.29,0.1,0.4,0.06,10,1,Norway
10,EuroCOVIDhub-baseline,inc case,2,NO,1,1,1,1,0.06,10,1,Norway
10,EuroCOVIDhub-ensemble,inc case,2,NO,0.69,0.19,0.8,1,-0.01,10,1,Norway
10,ILM-EKF,inc case,2,NO,0.79,0.19,0.7,1,-0.37,10,1,Norway
10,Karlen-pypm,inc case,2,NO,2.16,0.55,0.1,0.6,0.72,10,1,Norway
10,MUNI-ARIMA,inc case,2,NO,1.05,0.39,1,1,0.02,10,1,Norway
10,USC-SIkJalpha,inc case,2,NO,1.06,0.25,0.1,0.7,0.15,10,1,Norway
10,EuroCOVIDhub-ensemble,inc case,1,NO,NA,NA,0.8,1,-0.02,10,1,Norway
10,ILM-EKF,inc case,1,NO,NA,NA,0.7,1,-0.34,10,1,Norway
10,Karlen-pypm,inc case,1,NO,NA,NA,0.3,0.6,0.48,10,1,Norway
10,MUNI-ARIMA,inc case,1,NO,NA,NA,1,1,-0.07,10,1,Norway
10,SDSC_ISG-TrendModel,inc case,1,NO,NA,NA,0.67,0.89,-0.4,9,1,Norway
10,USC-SIkJalpha,inc case,1,NO,NA,NA,0.5,0.8,0.13,10,1,Norway
10,EuroCOVIDhub-baseline,inc death,4,NO,1,1,0.5,1,0.08,10,1,Norway
10,EuroCOVIDhub-ensemble,inc death,4,NO,0.59,0.48,0.6,1,-0.02,10,1,Norway
10,ILM-EKF,inc death,4,NO,0.58,0.5,0.5,0.9,-0.25,10,1,Norway
10,Karlen-pypm,inc death,4,NO,0.46,0.45,0.2,0.8,0.34,10,1,Norway
10,MUNI-ARIMA,inc death,4,NO,0.43,0.41,0.7,1,0.05,10,1,Norway
10,USC-SIkJalpha,inc death,4,NO,0.49,0.56,0.1,0.5,-0.28,10,1,Norway
10,EuroCOVIDhub-baseline,inc death,3,NO,1,1,0.6,0.9,0.16,10,1,Norway
10,EuroCOVIDhub-ensemble,inc death,3,NO,0.61,0.53,0.6,0.8,0.05,10,1,Norway
10,ILM-EKF,inc death,3,NO,0.63,0.58,0.6,0.8,-0.15,10,1,Norway
10,Karlen-pypm,inc death,3,NO,0.35,0.34,0.5,0.8,0.37,10,1,Norway
10,MUNI-ARIMA,inc death,3,NO,0.43,0.39,0.6,0.9,0.09,10,1,Norway
10,USC-SIkJalpha,inc death,3,NO,0.57,0.63,0.1,0.6,-0.2,10,1,Norway
10,EuroCOVIDhub-baseline,inc death,2,NO,1,1,0.5,0.9,0.27,10,1,Norway
10,EuroCOVIDhub-ensemble,inc death,2,NO,0.66,0.49,0.6,1,0.17,10,1,Norway
10,ILM-EKF,inc death,2,NO,0.65,0.53,0.8,1,0.05,10,1,Norway
10,Karlen-pypm,inc death,2,NO,0.41,0.34,0.6,0.8,0.22,10,1,Norway
10,MUNI-ARIMA,inc death,2,NO,0.61,0.49,0.5,1,0.11,10,1,Norway
10,USC-SIkJalpha,inc death,2,NO,0.64,0.59,0,0.5,-0.05,10,1,Norway
10,EuroCOVIDhub-ensemble,inc death,1,NO,NA,NA,0.7,0.9,-0.04,10,1,Norway
10,ILM-EKF,inc death,1,NO,NA,NA,0.9,1,-0.01,10,1,Norway
10,Karlen-pypm,inc death,1,NO,NA,NA,0.3,0.8,-0.01,10,1,Norway
10,MUNI-ARIMA,inc death,1,NO,NA,NA,0.5,0.9,0.11,10,1,Norway
10,SDSC_ISG-TrendModel,inc death,1,NO,NA,NA,0.56,0.89,-0.29,9,1,Norway
10,USC-SIkJalpha,inc death,1,NO,NA,NA,0.2,0.7,-0.38,10,1,Norway
10,AMM-EpiInvert,inc case,1,PL,NA,NA,0.44,0.78,0.16,9,1,Poland
10,BIOCOMSC-Gompertz,inc case,1,PL,NA,NA,0.78,1,NA,9,1,Poland
10,EuroCOVIDhub-ensemble,inc case,1,PL,NA,NA,0.5,0.9,0.22,10,1,Poland
10,ICM-agentModel,inc case,1,PL,NA,NA,0.75,0.88,0.19,8,1,Poland
10,ILM-EKF,inc case,1,PL,NA,NA,0.3,1,0.29,10,1,Poland
10,MOCOS-agent1,inc case,1,PL,NA,NA,0.6,0.9,0.02,10,1,Poland
10,MUNI-ARIMA,inc case,1,PL,NA,NA,0.4,1,0.25,10,1,Poland
10,PL_GRedlarski-DistrictsSum,inc case,1,PL,NA,NA,0.7,0.9,0.11,10,1,Poland
10,SDSC_ISG-TrendModel,inc case,1,PL,NA,NA,0.67,1,0.11,9,1,Poland
10,USC-SIkJalpha,inc case,1,PL,NA,NA,0,0.3,0.57,10,1,Poland
10,BIOCOMSC-Gompertz,inc case,2,PL,0.9,NA,0.89,1,NA,9,1,Poland
10,EuroCOVIDhub-baseline,inc case,2,PL,1,1,0.6,1,0.22,10,1,Poland
10,EuroCOVIDhub-ensemble,inc case,2,PL,0.79,0.73,0.4,0.9,0.31,10,1,Poland
10,ILM-EKF,inc case,2,PL,1.04,0.92,0.6,0.9,0.33,10,1,Poland
10,MOCOS-agent1,inc case,2,PL,1.13,1.09,0.1,0.6,0.05,10,1,Poland
10,MUNI-ARIMA,inc case,2,PL,0.86,0.83,0.7,1,0.25,10,1,Poland
10,PL_GRedlarski-DistrictsSum,inc case,2,PL,0.8,0.7,0.2,0.9,0.03,10,1,Poland
10,USC-SIkJalpha,inc case,2,PL,1.21,1.61,0.1,0.2,0.48,10,1,Poland
10,EuroCOVIDhub-baseline,inc case,4,PL,1,1,1,1,0.1,10,1,Poland
10,EuroCOVIDhub-ensemble,inc case,4,PL,1.12,0.8,0.4,1,0.16,10,1,Poland
10,ILM-EKF,inc case,4,PL,2.65,2.05,0.4,0.7,0.43,10,1,Poland
10,MOCOS-agent1,inc case,4,PL,1.45,1.46,0,0.2,-0.24,10,1,Poland
10,MUNI-ARIMA,inc case,4,PL,1.28,1.09,0.7,1,0.31,10,1,Poland
10,PL_GRedlarski-DistrictsSum,inc case,4,PL,1.41,1.04,0.2,0.8,-0.36,10,1,Poland
10,USC-SIkJalpha,inc case,4,PL,1.29,1.36,0.3,0.4,0.21,10,1,Poland
10,EuroCOVIDhub-baseline,inc case,3,PL,1,1,0.8,1,0.18,10,1,Poland
10,EuroCOVIDhub-ensemble,inc case,3,PL,1.02,0.79,0.4,1,0.27,10,1,Poland
10,ILM-EKF,inc case,3,PL,1.49,1.2,0.3,0.8,0.37,10,1,Poland
10,MOCOS-agent1,inc case,3,PL,1.29,1.29,0,0.2,0,10,1,Poland
10,MUNI-ARIMA,inc case,3,PL,1.16,0.96,0.8,1,0.27,10,1,Poland
10,PL_GRedlarski-DistrictsSum,inc case,3,PL,1.13,0.85,0.1,0.8,-0.19,10,1,Poland
10,USC-SIkJalpha,inc case,3,PL,1.35,1.55,0.2,0.2,0.37,10,1,Poland
10,BIOCOMSC-Gompertz,inc death,2,PL,2.4,NA,0.22,0.78,NA,9,1,Poland
10,EuroCOVIDhub-baseline,inc death,2,PL,1,1,1,1,-0.02,10,1,Poland
10,EuroCOVIDhub-ensemble,inc death,2,PL,0.71,0.41,0.7,0.9,-0.02,10,1,Poland
10,ILM-EKF,inc death,2,PL,0.55,0.4,0.9,1,-0.06,10,1,Poland
10,MOCOS-agent1,inc death,2,PL,0.81,0.33,0.7,0.9,-0.18,10,1,Poland
10,MUNI-ARIMA,inc death,2,PL,1.51,0.67,0.7,1,0.1,10,1,Poland
10,USC-SIkJalpha,inc death,2,PL,1.2,0.57,0.3,0.5,0.33,10,1,Poland
10,BIOCOMSC-Gompertz,inc death,1,PL,NA,NA,0.22,0.89,NA,9,1,Poland
10,EuroCOVIDhub-ensemble,inc death,1,PL,NA,NA,0.6,1,0.05,10,1,Poland
10,ICM-agentModel,inc death,1,PL,NA,NA,0.62,0.88,-0.08,8,1,Poland
10,ILM-EKF,inc death,1,PL,NA,NA,1,1,-0.03,10,1,Poland
10,MOCOS-agent1,inc death,1,PL,NA,NA,0.5,0.7,-0.11,10,1,Poland
10,MUNI-ARIMA,inc death,1,PL,NA,NA,0.5,1,0.14,10,1,Poland
10,SDSC_ISG-TrendModel,inc death,1,PL,NA,NA,0.56,0.78,-0.16,9,1,Poland
10,USC-SIkJalpha,inc death,1,PL,NA,NA,0.4,0.5,0.3,10,1,Poland
10,EuroCOVIDhub-baseline,inc death,4,PL,1,1,1,1,-0.03,10,1,Poland
10,EuroCOVIDhub-ensemble,inc death,4,PL,1.07,0.36,0.6,1,0.08,10,1,Poland
10,ILM-EKF,inc death,4,PL,1.38,0.52,0.7,1,0.23,10,1,Poland
10,MOCOS-agent1,inc death,4,PL,1.04,0.44,0.5,0.6,-0.16,10,1,Poland
10,MUNI-ARIMA,inc death,4,PL,1.56,0.8,1,1,0.09,10,1,Poland
10,USC-SIkJalpha,inc death,4,PL,1.58,0.69,0.3,0.5,0.24,10,1,Poland
10,EuroCOVIDhub-baseline,inc death,3,PL,1,1,1,1,-0.01,10,1,Poland
10,EuroCOVIDhub-ensemble,inc death,3,PL,0.82,0.36,0.9,0.9,0.02,10,1,Poland
10,ILM-EKF,inc death,3,PL,0.63,0.35,0.9,1,0.07,10,1,Poland
10,MOCOS-agent1,inc death,3,PL,0.63,0.25,0.8,1,-0.23,10,1,Poland
10,MUNI-ARIMA,inc death,3,PL,1.71,0.76,0.9,1,0.12,10,1,Poland
10,USC-SIkJalpha,inc death,3,PL,1.4,0.63,0.1,0.5,0.17,10,1,Poland
10,EuroCOVIDhub-baseline,inc case,4,PT,1,1,0.9,1,0.2,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc case,4,PT,1.14,0.85,0.6,0.9,0.22,10,1,Portugal
10,ILM-EKF,inc case,4,PT,1.59,0.98,0.2,0.9,-0.04,10,1,Portugal
10,MUNI-ARIMA,inc case,4,PT,1.26,0.95,0.9,1,0.29,10,1,Portugal
10,USC-SIkJalpha,inc case,4,PT,1.78,1.87,0.3,0.3,0.61,10,1,Portugal
10,EuroCOVIDhub-baseline,inc case,3,PT,1,1,0.8,1,0.16,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc case,3,PT,1.36,0.91,0.7,0.9,0.1,10,1,Portugal
10,ILM-EKF,inc case,3,PT,1.59,1.03,0.2,0.7,-0.11,10,1,Portugal
10,MUNI-ARIMA,inc case,3,PT,1.63,1.04,0.5,1,0.13,10,1,Portugal
10,USC-SIkJalpha,inc case,3,PT,1.47,1.36,0.3,0.5,0.47,10,1,Portugal
10,EuroCOVIDhub-baseline,inc case,2,PT,1,1,0.7,1,0.11,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc case,2,PT,1.33,1.05,0.4,0.6,0.06,10,1,Portugal
10,ILM-EKF,inc case,2,PT,1.41,1.1,0.3,0.6,-0.08,10,1,Portugal
10,MUNI-ARIMA,inc case,2,PT,1.14,0.87,0.6,1,0.25,10,1,Portugal
10,USC-SIkJalpha,inc case,2,PT,1.49,1.42,0,0.1,0.01,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc case,1,PT,NA,NA,0.3,0.7,0.09,10,1,Portugal
10,ILM-EKF,inc case,1,PT,NA,NA,0.5,0.6,0.01,10,1,Portugal
10,MUNI-ARIMA,inc case,1,PT,NA,NA,0.3,0.9,0,10,1,Portugal
10,SDSC_ISG-TrendModel,inc case,1,PT,NA,NA,0.44,0.89,0.1,9,1,Portugal
10,USC-SIkJalpha,inc case,1,PT,NA,NA,0.2,0.4,0.13,10,1,Portugal
10,EuroCOVIDhub-baseline,inc death,4,PT,1,1,1,1,0.09,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc death,4,PT,1.12,0.58,0.8,0.9,-0.15,10,1,Portugal
10,ILM-EKF,inc death,4,PT,1.15,0.58,0.4,0.9,-0.26,10,1,Portugal
10,MUNI-ARIMA,inc death,4,PT,1.62,0.92,0.7,1,0.23,10,1,Portugal
10,USC-SIkJalpha,inc death,4,PT,1.56,1.07,0.2,0.2,-0.63,10,1,Portugal
10,EuroCOVIDhub-baseline,inc death,3,PT,1,1,1,1,0.05,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc death,3,PT,1.16,0.66,0.8,0.9,-0.15,10,1,Portugal
10,ILM-EKF,inc death,3,PT,1.16,0.68,0.6,0.9,-0.17,10,1,Portugal
10,MUNI-ARIMA,inc death,3,PT,1.48,0.8,0.6,1,0.21,10,1,Portugal
10,USC-SIkJalpha,inc death,3,PT,1.73,1.21,0.1,0.2,-0.5,10,1,Portugal
10,EuroCOVIDhub-baseline,inc death,2,PT,1,1,0.9,1,0.03,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc death,2,PT,1.08,0.78,0.7,0.9,-0.14,10,1,Portugal
10,ILM-EKF,inc death,2,PT,1.1,0.82,0.7,0.9,-0.1,10,1,Portugal
10,MUNI-ARIMA,inc death,2,PT,1.56,0.86,0.5,0.9,0.14,10,1,Portugal
10,USC-SIkJalpha,inc death,2,PT,1.73,1.35,0.2,0.2,-0.46,10,1,Portugal
10,EuroCOVIDhub-ensemble,inc death,1,PT,NA,NA,0.7,0.8,-0.15,10,1,Portugal
10,ILM-EKF,inc death,1,PT,NA,NA,0.8,0.8,-0.05,10,1,Portugal
10,MUNI-ARIMA,inc death,1,PT,NA,NA,0.6,0.8,-0.01,10,1,Portugal
10,SDSC_ISG-TrendModel,inc death,1,PT,NA,NA,0.67,0.89,-0.11,9,1,Portugal
10,AMM-EpiInvert,inc case,4,RO,0.25,0.36,0.67,1,0.38,10,1,Romania
10,EuroCOVIDhub-baseline,inc case,4,RO,1,1,0.5,1,0.6,10,1,Romania
10,EuroCOVIDhub-ensemble,inc case,4,RO,0.55,0.52,0.6,1,0.52,10,1,Romania
10,ILM-EKF,inc case,4,RO,1.48,1.37,0.8,0.9,0.17,10,1,Romania
10,MUNI-ARIMA,inc case,4,RO,0.5,0.56,0.5,1,0.38,10,1,Romania
10,USC-SIkJalpha,inc case,4,RO,0.33,0.5,0.1,0.8,0.85,10,1,Romania
10,AMM-EpiInvert,inc case,3,RO,0.19,0.23,0.9,1,0.26,10,1,Romania
10,EuroCOVIDhub-baseline,inc case,3,RO,1,1,0.6,1,0.55,10,1,Romania
10,EuroCOVIDhub-ensemble,inc case,3,RO,0.43,0.41,0.7,1,0.41,10,1,Romania
10,ILM-EKF,inc case,3,RO,0.39,0.41,0.9,1,0.13,10,1,Romania
10,MUNI-ARIMA,inc case,3,RO,0.32,0.42,0.6,1,0.29,10,1,Romania
10,USC-SIkJalpha,inc case,3,RO,0.4,0.63,0.1,0.6,0.7,10,1,Romania
10,AMM-EpiInvert,inc case,2,RO,0.22,0.24,0.6,1,0.1,10,1,Romania
10,EuroCOVIDhub-baseline,inc case,2,RO,1,1,0.7,1,0.53,10,1,Romania
10,EuroCOVIDhub-ensemble,inc case,2,RO,0.42,0.39,0.8,1,0.29,10,1,Romania
10,ILM-EKF,inc case,2,RO,0.26,0.28,0.9,1,0.05,10,1,Romania
10,MUNI-ARIMA,inc case,2,RO,0.29,0.39,0.8,1,0.19,10,1,Romania
10,USC-SIkJalpha,inc case,2,RO,0.59,0.94,0,0.6,0.61,10,1,Romania
10,AMM-EpiInvert,inc case,1,RO,NA,NA,0.5,1,-0.11,10,1,Romania
10,EuroCOVIDhub-ensemble,inc case,1,RO,NA,NA,0.8,1,0.2,10,1,Romania
10,ILM-EKF,inc case,1,RO,NA,NA,0.9,1,-0,10,1,Romania
10,MUNI-ARIMA,inc case,1,RO,NA,NA,0.7,1,0.11,10,1,Romania
10,SDSC_ISG-TrendModel,inc case,1,RO,NA,NA,1,1,0,9,1,Romania
10,USC-SIkJalpha,inc case,1,RO,NA,NA,0,0.6,0.76,10,1,Romania
10,EuroCOVIDhub-baseline,inc death,4,RO,1,1,1,1,0.19,10,1,Romania
10,EuroCOVIDhub-ensemble,inc death,4,RO,0.8,0.46,0.8,1,0.13,10,1,Romania
10,ILM-EKF,inc death,4,RO,1.18,0.72,0.7,1,0.01,10,1,Romania
10,MUNI-ARIMA,inc death,4,RO,2.33,1.32,0.6,1,0.53,10,1,Romania
10,USC-SIkJalpha,inc death,4,RO,2.95,2.54,0.3,0.6,-0.01,10,1,Romania
10,EuroCOVIDhub-baseline,inc death,3,RO,1,1,1,1,0.21,10,1,Romania
10,EuroCOVIDhub-ensemble,inc death,3,RO,0.78,0.41,0.8,1,0.05,10,1,Romania
10,ILM-EKF,inc death,3,RO,0.49,0.33,0.9,1,-0.07,10,1,Romania
10,MUNI-ARIMA,inc death,3,RO,1.98,1.1,0.6,1,0.5,10,1,Romania
10,USC-SIkJalpha,inc death,3,RO,3.26,2.58,0.2,0.6,0.01,10,1,Romania
10,EuroCOVIDhub-baseline,inc death,2,RO,1,1,1,1,0.2,10,1,Romania
10,EuroCOVIDhub-ensemble,inc death,2,RO,0.76,0.39,0.8,1,-0.02,10,1,Romania
10,ILM-EKF,inc death,2,RO,0.52,0.33,1,1,-0.13,10,1,Romania
10,MUNI-ARIMA,inc death,2,RO,1.43,0.76,0.6,1,0.42,10,1,Romania
10,USC-SIkJalpha,inc death,2,RO,3.69,2.49,0,0.6,-0.15,10,1,Romania
10,EuroCOVIDhub-ensemble,inc death,1,RO,NA,NA,0.9,1,-0.03,10,1,Romania
10,ILM-EKF,inc death,1,RO,NA,NA,1,1,-0.09,10,1,Romania
10,MUNI-ARIMA,inc death,1,RO,NA,NA,0.8,1,0.31,10,1,Romania
10,SDSC_ISG-TrendModel,inc death,1,RO,NA,NA,0.89,1,-0.12,9,1,Romania
10,USC-SIkJalpha,inc death,1,RO,NA,NA,0.3,0.7,-0.29,10,1,Romania
10,EuroCOVIDhub-baseline,inc case,4,SE,1,1,0.9,1,0.09,10,1,Sweden
